sampleID POP K1 K2 K3 K4 K5
NA18570 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18571 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18572 EAS 0.988233 1e-05 0.011737 1e-05 1e-05
NA18573 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18574 EAS 0.994395 1e-05 0.005575 1e-05 1e-05
NA18577 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18579 EAS 0.983984 1e-05 0.009974 0.006022 1e-05
NA18582 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18591 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18592 EAS 0.994017 1e-05 0.000404 0.005559 1e-05
NA18593 EAS 0.985304 0.008799 0.005876 1e-05 1e-05
NA18595 EAS 0.992169 1e-05 0.007801 1e-05 1e-05
NA18596 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18597 EAS 0.967105 0.006452 0.018517 0.007916 1e-05
NA18599 EAS 0.980143 1e-05 0.014262 0.005574 1e-05
NA18602 EAS 0.970053 0.012307 0.01099 0.00664 1e-05
NA18603 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18605 EAS 0.977134 0.014755 0.008091 1e-05 1e-05
NA18606 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18608 EAS 0.961973 1e-05 0.025703 0.012303 1e-05
NA18609 EAS 0.96553 0.006078 0.01995 0.008433 1e-05
NA18610 EAS 0.994743 1e-05 0.005227 1e-05 1e-05
NA18611 EAS 0.991796 1e-05 0.008174 1e-05 1e-05
NA18612 EAS 0.984892 0.005224 0.009864 1e-05 1e-05
NA18613 EAS 0.969177 1e-05 0.019486 0.011317 1e-05
NA18614 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18615 EAS 0.996138 1e-05 0.003832 1e-05 1e-05
NA18616 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18617 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18618 EAS 0.973223 0.012061 0.002809 0.011897 1e-05
NA18619 EAS 0.98525 1e-05 0.002298 0.012432 1e-05
NA18620 EAS 0.963304 0.01265 0.018452 0.005584 1e-05
NA18621 EAS 0.980183 1e-05 0.019787 1e-05 1e-05
NA18622 EAS 0.994318 1e-05 0.005652 1e-05 1e-05
NA18623 EAS 0.969068 0.006668 0.016263 0.007991 1e-05
NA18624 EAS 0.998636 1e-05 0.001334 1e-05 1e-05
NA18625 EAS 0.991978 1e-05 0.007992 1e-05 1e-05
NA18626 EAS 0.964762 0.008665 0.009852 0.01671 1e-05
NA18627 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18628 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18629 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18630 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18631 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18632 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18633 EAS 0.996679 1e-05 0.003291 1e-05 1e-05
NA18634 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18635 EAS 0.980444 1e-05 0.013422 0.006114 1e-05
NA18636 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18637 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18638 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18639 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18640 EAS 0.98781 1e-05 0.01216 1e-05 1e-05
NA18641 EAS 0.999356 1e-05 0.000614 1e-05 1e-05
NA18642 EAS 0.943944 0.008037 0.019163 0.028847 1e-05
NA18643 EAS 0.971512 0.001136 0.016704 0.010637 1e-05
NA18644 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18645 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18646 EAS 0.982159 1e-05 0.017811 1e-05 1e-05
NA18647 EAS 0.95486 0.012632 0.009611 0.022887 1e-05
NA18648 EAS 0.948186 0.02006 0.019822 0.011922 1e-05
NA18740 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18745 EAS 0.977832 1e-05 0.018399 0.003749 1e-05
NA18747 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18748 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18749 EAS 0.996255 1e-05 0.003715 1e-05 1e-05
NA18757 EAS 0.972441 0.014072 0.004962 0.008515 1e-05
NA18853 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18856 AFR 1e-05 1.2e-05 1e-05 1e-05 0.999958
NA18858 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18861 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18864 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18865 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18867 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18868 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18870 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18871 AFR 1.3e-05 1e-05 1e-05 1e-05 0.999957
NA18873 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18874 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18876 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18877 AFR 1e-05 1.3e-05 1e-05 1e-05 0.999957
NA18878 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18879 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18881 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18907 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18908 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18909 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18910 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18912 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18915 AFR 1e-05 1.4e-05 1e-05 1e-05 0.999956
NA18916 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18917 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18923 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18924 AFR 1e-05 1.1e-05 1e-05 1e-05 0.999959
NA18933 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18934 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA18939 EAS 0.984286 1e-05 0.015684 1e-05 1e-05
NA18940 EAS 0.975604 1e-05 0.024366 1e-05 1e-05
NA18941 EAS 0.974057 1e-05 0.025913 1e-05 1e-05
NA18942 EAS 0.985411 1e-05 0.014559 1e-05 1e-05
NA18943 EAS 0.993033 1e-05 0.006937 1e-05 1e-05
NA18944 EAS 0.984493 1e-05 0.015476 1e-05 1e-05
NA18945 EAS 0.974987 1e-05 0.024983 1e-05 1e-05
NA18946 EAS 0.991884 1e-05 0.008086 1e-05 1e-05
NA18947 EAS 0.981087 1e-05 0.018883 1e-05 1e-05
NA18948 EAS 0.980324 1e-05 0.019646 1e-05 1e-05
NA18949 EAS 0.971256 1e-05 0.028714 1e-05 1e-05
NA18950 EAS 0.989964 1e-05 0.010006 1e-05 1e-05
NA18951 EAS 0.984358 1e-05 0.015612 1e-05 1e-05
NA18952 EAS 0.97612 1e-05 0.02385 1e-05 1e-05
NA18953 EAS 0.980759 1e-05 0.019211 1e-05 1e-05
NA18954 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18956 EAS 0.977572 1e-05 0.022398 1e-05 1e-05
NA18957 EAS 0.983503 1e-05 0.016467 1e-05 1e-05
NA18959 EAS 0.983639 1e-05 0.016331 1e-05 1e-05
NA18960 EAS 0.988237 1e-05 0.011733 1e-05 1e-05
NA18961 EAS 0.983254 1e-05 0.016716 1e-05 1e-05
NA18962 EAS 0.988498 1e-05 0.011472 1e-05 1e-05
NA18963 EAS 0.99996 1e-05 1e-05 1e-05 1e-05
NA18964 EAS 0.98711 1e-05 0.01286 1e-05 1e-05
NA18965 EAS 0.987289 1e-05 0.012681 1e-05 1e-05
NA18966 EAS 0.980886 1e-05 0.019084 1e-05 1e-05
NA18967 EAS 0.98635 1e-05 0.01362 1e-05 1e-05
NA18968 EAS 0.986327 1e-05 0.013643 1e-05 1e-05
NA18969 EAS 0.988289 1e-05 0.011681 1e-05 1e-05
NA18970 EAS 0.991842 1e-05 0.008128 1e-05 1e-05
NA18971 EAS 0.978823 1e-05 0.021147 1e-05 1e-05
NA18972 EAS 0.98177 1e-05 0.0182 1e-05 1e-05
NA18973 EAS 0.989619 1e-05 0.010351 1e-05 1e-05
NA18974 EAS 0.978418 1e-05 0.021552 1e-05 1e-05
NA18975 EAS 0.979812 1e-05 0.020158 1e-05 1e-05
NA18976 EAS 0.98891 1e-05 0.01106 1e-05 1e-05
NA18977 EAS 0.975887 1e-05 0.024083 1e-05 1e-05
NA18978 EAS 0.974221 1e-05 0.025749 1e-05 1e-05
NA18979 EAS 0.980439 1e-05 0.019531 1e-05 1e-05
NA18980 EAS 0.988044 1e-05 0.011926 1e-05 1e-05
NA18981 EAS 0.983491 1e-05 0.016479 1e-05 1e-05
NA18982 EAS 0.991059 1e-05 0.008911 1e-05 1e-05
NA18983 EAS 0.972144 1e-05 0.027826 1e-05 1e-05
NA18984 EAS 0.986329 1e-05 0.013641 1e-05 1e-05
NA18985 EAS 0.980387 1e-05 0.019583 1e-05 1e-05
NA18986 EAS 0.985671 1e-05 0.014299 1e-05 1e-05
NA18987 EAS 0.982707 1e-05 0.017263 1e-05 1e-05
NA18988 EAS 0.981687 1e-05 0.018283 1e-05 1e-05
NA18989 EAS 0.980232 1e-05 0.019738 1e-05 1e-05
NA18990 EAS 0.984403 1e-05 0.015567 1e-05 1e-05
NA18991 EAS 0.98208 1e-05 0.01789 1e-05 1e-05
NA18992 EAS 0.984615 1e-05 0.015355 1e-05 1e-05
NA18993 EAS 0.975832 1e-05 0.024138 1e-05 1e-05
NA18994 EAS 0.993585 1e-05 0.006385 1e-05 1e-05
NA18995 EAS 0.992547 1e-05 0.007423 1e-05 1e-05
NA18997 EAS 0.986907 1e-05 0.013063 1e-05 1e-05
NA18998 EAS 0.980195 1e-05 0.019775 1e-05 1e-05
NA18999 EAS 0.985777 1e-05 0.014193 1e-05 1e-05
NA19000 EAS 0.979712 1e-05 0.020258 1e-05 1e-05
NA19001 EAS 0.98602 1e-05 0.01395 1e-05 1e-05
NA19002 EAS 0.992053 1e-05 0.007917 1e-05 1e-05
NA19003 EAS 0.982073 1e-05 0.017897 1e-05 1e-05
NA19004 EAS 0.988952 1e-05 0.011018 1e-05 1e-05
NA19005 EAS 0.997544 1e-05 0.002426 1e-05 1e-05
NA19006 EAS 0.980704 1e-05 0.019266 1e-05 1e-05
NA19007 EAS 0.988353 1e-05 0.011617 1e-05 1e-05
NA19009 EAS 0.986334 1e-05 0.013636 1e-05 1e-05
NA19010 EAS 0.986309 1e-05 0.013661 1e-05 1e-05
NA19011 EAS 0.979711 1e-05 0.020259 1e-05 1e-05
NA19012 EAS 0.986813 1e-05 0.013157 1e-05 1e-05
NA19017 AFR 1e-05 0.010996 1e-05 0.017006 0.971978
NA19019 AFR 1e-05 0.024886 1e-05 0.015681 0.959413
NA19020 AFR 1.2e-05 0.01717 1e-05 0.018883 0.963926
NA19023 AFR 1e-05 0.013658 1e-05 0.012123 0.974199
NA19024 AFR 1e-05 0.028695 1e-05 0.006334 0.964951
NA19025 AFR 1e-05 0.022878 1e-05 0.006644 0.970458
NA19026 AFR 1e-05 0.021895 1e-05 0.016232 0.961854
NA19027 AFR 1e-05 0.028262 1e-05 0.028943 0.942776
NA19028 AFR 1e-05 0.03001 1e-05 0.021275 0.948695
NA19030 AFR 1e-05 0.026153 1e-05 0.009999 0.963828
NA19031 AFR 1e-05 0.021644 1e-05 0.024652 0.953684
NA19035 AFR 1e-05 0.01689 1e-05 0.020554 0.962536
NA19036 AFR 1e-05 0.016592 1e-05 0.01623 0.967157
NA19037 AFR 1e-05 0.020439 1e-05 0.02109 0.958451
NA19038 AFR 1e-05 0.015331 1e-05 0.018482 0.966167
NA19041 AFR 1e-05 0.019524 1e-05 0.022118 0.958338
NA19042 AFR 1e-05 0.024482 1e-05 0.028012 0.947486
NA19043 AFR 1e-05 0.021884 1e-05 0.012733 0.965363
NA19054 EAS 0.985677 1e-05 0.014293 1e-05 1e-05
NA19055 EAS 0.980022 1e-05 0.019948 1e-05 1e-05
NA19056 EAS 0.98244 1e-05 0.01753 1e-05 1e-05
NA19057 EAS 0.980365 1e-05 0.019605 1e-05 1e-05
NA19058 EAS 0.989611 1e-05 0.010359 1e-05 1e-05
NA19059 EAS 0.982253 1e-05 0.017717 1e-05 1e-05
NA19060 EAS 0.98097 1e-05 0.019 1e-05 1e-05
NA19062 EAS 0.979309 1e-05 0.020661 1e-05 1e-05
NA19063 EAS 0.994552 1e-05 0.005418 1e-05 1e-05
NA19064 EAS 0.988157 1e-05 0.011813 1e-05 1e-05
NA19065 EAS 0.981159 1e-05 0.018811 1e-05 1e-05
NA19066 EAS 0.979442 1e-05 0.020528 1e-05 1e-05
NA19067 EAS 0.989759 1e-05 0.010211 1e-05 1e-05
NA19068 EAS 0.973629 1e-05 0.02634 1.1e-05 1e-05
NA19070 EAS 0.985921 1e-05 0.014049 1e-05 1e-05
NA19072 EAS 0.986848 1e-05 0.013122 1e-05 1e-05
NA19074 EAS 0.979568 1e-05 0.020402 1e-05 1e-05
NA19075 EAS 0.979821 1e-05 0.020149 1e-05 1e-05
NA19076 EAS 0.991651 1e-05 0.008319 1e-05 1e-05
NA19077 EAS 0.985155 1e-05 0.014815 1e-05 1e-05
NA19078 EAS 0.985217 1e-05 0.014753 1e-05 1e-05
NA19079 EAS 0.979872 1e-05 0.020098 1e-05 1e-05
NA19080 EAS 0.989914 1e-05 0.010056 1e-05 1e-05
NA19081 EAS 0.981748 1e-05 0.018222 1e-05 1e-05
NA19082 EAS 0.991089 1e-05 0.008881 1e-05 1e-05
NA19083 EAS 0.98929 1e-05 0.01068 1e-05 1e-05
NA19084 EAS 0.985493 1e-05 0.014477 1e-05 1e-05
NA19085 EAS 0.982257 1e-05 0.017713 1e-05 1e-05
NA19086 EAS 0.994936 1e-05 0.005034 1e-05 1e-05
NA19087 EAS 0.983905 1e-05 0.016065 1e-05 1e-05
NA19088 EAS 0.988702 1e-05 0.011268 1e-05 1e-05
NA19089 EAS 0.97367 1e-05 0.0263 1e-05 1e-05
NA19090 EAS 0.990236 1e-05 0.009734 1e-05 1e-05
NA19091 EAS 0.99884 1e-05 0.00113 1e-05 1e-05
NA19092 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19093 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19095 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19096 AFR 1e-05 2e-05 1e-05 1e-05 0.99995
NA19098 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19099 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19102 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19107 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19108 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19113 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19114 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19116 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19117 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19118 AFR 1e-05 1e-05 1e-05 0.008659 0.991311
NA19119 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19121 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19129 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19130 AFR 1.3e-05 1e-05 1e-05 1e-05 0.999957
NA19131 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19137 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19138 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19141 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19143 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19144 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19146 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19147 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19149 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19152 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19153 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19159 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19160 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19171 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19172 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19175 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19184 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19185 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19189 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19190 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19197 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19198 AFR 1.1e-05 1e-05 1e-05 1e-05 0.999959
NA19200 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19201 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19204 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19206 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19207 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19209 AFR 1e-05 2e-05 1e-05 1e-05 0.99995
NA19210 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19213 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19214 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19222 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19223 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19225 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19235 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19236 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19238 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19239 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19247 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19248 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19256 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19257 AFR 1e-05 1e-05 1e-05 1e-05 0.99996
NA19307 AFR 1e-05 0.023016 1e-05 0.017025 0.959939
NA19308 AFR 1e-05 0.025448 1e-05 0.011542 0.96299
NA19309 AFR 1e-05 0.014822 1e-05 0.020995 0.964163
NA19310 AFR 1e-05 0.024841 1e-05 0.000469 0.974669
NA19312 AFR 1e-05 0.013072 1e-05 0.018966 0.967942
NA19314 AFR 1e-05 0.023822 1e-05 0.037195 0.938963
NA19315 AFR 1e-05 0.020073 1e-05 0.034354 0.945553
NA19316 AFR 1.3e-05 0.012028 1e-05 0.022484 0.965464
NA19317 AFR 1e-05 0.03043 1e-05 1e-05 0.96954
NA19318 AFR 1e-05 0.014126 1e-05 0.017818 0.968036
NA19319 AFR 1e-05 0.015436 1e-05 0.02161 0.962934
NA19320 AFR 1e-05 0.019277 1e-05 0.016927 0.963775
NA19321 AFR 0.000453 0.028265 1e-05 0.013101 0.958171
NA19323 AFR 1e-05 0.026269 1e-05 0.031962 0.941749
NA19324 AFR 1e-05 0.018266 1e-05 0.020105 0.961608
NA19327 AFR 1e-05 0.020713 1e-05 0.037245 0.942022
NA19328 AFR 1e-05 0.020887 1e-05 0.015823 0.963269
NA19331 AFR 1e-05 0.029145 1e-05 0.010011 0.960824
NA19332 AFR 1e-05 0.026261 1e-05 0.00925 0.964469
NA19334 AFR 1e-05 0.026285 1e-05 0.012596 0.961098
NA19338 AFR 1e-05 0.020886 1e-05 0.023761 0.955333
NA19346 AFR 1e-05 0.014646 1e-05 0.010892 0.974442
NA19347 AFR 1e-05 0.026293 1e-05 0.013348 0.960339
NA19350 AFR 1e-05 0.03076 1e-05 0.01002 0.959199
NA19351 AFR 1e-05 0.012688 1e-05 0.023007 0.964285
NA19355 AFR 1.2e-05 0.024153 1e-05 0.022636 0.95319
NA19360 AFR 1e-05 0.015324 1e-05 0.013972 0.970683
NA19372 AFR 1e-05 0.015632 1e-05 0.01325 0.971098
NA19374 AFR 1e-05 0.027522 1e-05 0.013147 0.95931
NA19375 AFR 1e-05 0.023583 1e-05 0.02098 0.955416
NA19376 AFR 1e-05 0.015884 1e-05 0.008983 0.975113
NA19377 AFR 1e-05 0.018946 1e-05 0.015633 0.9654
NA19378 AFR 2e-05 0.015937 1e-05 0.017091 0.966943
NA19379 AFR 1e-05 0.022133 1e-05 0.015988 0.961859
NA19380 AFR 1e-05 0.017442 1e-05 0.032232 0.950305
NA19383 AFR 1e-05 0.019215 1e-05 0.020598 0.960167
NA19384 AFR 1e-05 0.003096 1e-05 0.012685 0.984199
NA19385 AFR 1e-05 0.023778 1e-05 0.027516 0.948685
NA19390 AFR 1e-05 0.018995 1e-05 0.015841 0.965144
NA19391 AFR 1e-05 0.0202 1e-05 0.004277 0.975502
NA19393 AFR 1e-05 0.024031 1e-05 0.014108 0.961841
NA19394 AFR 1e-05 0.019756 1e-05 0.019947 0.960277
NA19395 AFR 1e-05 0.024351 1e-05 0.014158 0.96147
NA19397 AFR 1e-05 0.02612 1e-05 0.002813 0.971047
NA19399 AFR 1e-05 0.027165 1e-05 0.000464 0.972351
NA19401 AFR 1.2e-05 0.024042 1e-05 0.026115 0.94982
NA19403 AFR 1e-05 0.031216 1e-05 0.029595 0.939169
NA19404 AFR 1e-05 0.017527 1e-05 0.019139 0.963314
NA19428 AFR 1e-05 0.012398 1e-05 0.022838 0.964745
NA19429 AFR 1e-05 0.02685 1e-05 0.005766 0.967364
NA19430 AFR 1e-05 0.016096 1e-05 0.016627 0.967257
NA19431 AFR 1e-05 0.014953 1e-05 0.012 0.973027
NA19434 AFR 1e-05 0.024645 1e-05 0.016348 0.958987
NA19435 AFR 1e-05 0.033292 1e-05 0.019238 0.94745
NA19436 AFR 1e-05 0.02212 1e-05 0.009608 0.968252
NA19437 AFR 1e-05 0.031939 1e-05 0.026063 0.941978
NA19438 AFR 1e-05 0.011627 1e-05 0.015872 0.972482
NA19439 AFR 1e-05 0.020284 1e-05 0.012352 0.967344
NA19440 AFR 1e-05 0.02323 1e-05 0.020102 0.956648
NA19443 AFR 1e-05 0.019262 1e-05 0.021366 0.959352
NA19445 AFR 1e-05 0.013627 1e-05 0.020499 0.965854
NA19446 AFR 1e-05 0.014981 1e-05 0.02043 0.964569
NA19448 AFR 1e-05 0.021886 1e-05 0.020678 0.957416
NA19449 AFR 1e-05 0.026448 1e-05 0.014046 0.959485
NA19451 AFR 1e-05 0.00981 1e-05 0.025428 0.964742
NA19452 AFR 1e-05 0.025135 1e-05 0.024636 0.950209
NA19454 AFR 1e-05 0.015853 1e-05 0.013288 0.970839
NA19455 AFR 1e-05 0.014949 1e-05 0.02369 0.96134
NA19456 AFR 1e-05 0.019778 1e-05 0.016668 0.963534
NA19457 AFR 1e-05 0.018491 1e-05 0.016195 0.965294
NA19461 AFR 1e-05 0.015971 1e-05 0.019283 0.964726
NA19462 AFR 2e-05 0.015072 1e-05 0.01005 0.974848
NA19463 AFR 1e-05 0.028562 1e-05 0.015374 0.956044
NA19466 AFR 1e-05 0.022404 1e-05 0.025667 0.951909
NA19467 AFR 1e-05 0.021598 1e-05 0.025815 0.952567
NA19468 AFR 1e-05 0.019866 1e-05 0.020547 0.959567
NA19471 AFR 1e-05 0.025528 1e-05 0.014863 0.95959
NA19472 AFR 1e-05 0.024907 1e-05 0.026473 0.9486
NA19473 AFR 1e-05 0.029665 1e-05 0.014071 0.956245
NA19474 AFR 1.7e-05 0.011324 1e-05 0.033891 0.954759
NA19475 AFR 1.5e-05 0.025263 1e-05 0.017667 0.957044
NA19625 AFR 0.043919 0.016245 0.175782 0.116432 0.647621
NA19648 AMR 0.010334 0.016866 0.046166 0.900648 0.025985
NA19649 AMR 0.032936 0.024563 0.186739 0.726297 0.029465
NA19651 AMR 0.0345 0.019409 0.219776 0.665399 0.060915
NA19652 AMR 0.02795 0.013628 0.234474 0.674126 0.049821
NA19654 AMR 0.057284 0.003862 0.473681 0.40541 0.059763
NA19655 AMR 0.040159 0.014988 0.266245 0.626325 0.052282
NA19657 AMR 0.058235 0.003979 0.510381 0.373668 0.053737
NA19658 AMR 0.036232 0.020469 0.284331 0.624256 0.034712
NA19661 AMR 0.054247 0.018421 0.412536 0.466652 0.048143
NA19663 AMR 0.058482 0.003398 0.511028 0.350527 0.076564
NA19664 AMR 0.059779 0.015538 0.438621 0.427869 0.058194
NA19669 AMR 0.072131 4.2e-05 0.265976 0.637146 0.024705
NA19670 AMR 0.043102 0.017244 0.403386 0.475906 0.060362
NA19676 AMR 0.043433 1e-05 0.254399 0.659666 0.042492
NA19678 AMR 0.023978 1e-05 0.175949 0.718171 0.081892
NA19679 AMR 0.00012 0.03232 0.032438 0.896576 0.038546
NA19681 AMR 0.058296 1e-05 0.50428 0.386326 0.051088
NA19682 AMR 0.047562 0.020585 0.433406 0.472175 0.026272
NA19684 AMR 0.038309 0.026933 0.244498 0.674527 0.015733
NA19700 AFR 1e-05 0.005314 1e-05 0.182316 0.81235
NA19701 AFR 0.000992 0.00981 0.029316 0.125108 0.834774
NA19703 AFR 0.00755 1e-05 1e-05 0.149315 0.843115
NA19704 AFR 1e-05 0.032949 1e-05 0.133533 0.833498
NA19707 AFR 0.017149 0.009892 0.003676 0.246659 0.722623
NA19711 AFR 0.006679 0.017388 1e-05 0.096266 0.879657
NA19712 AFR 0.003843 0.010393 0.004647 0.100813 0.880303
NA19713 AFR 0.00345 0.00515 1e-05 0.264807 0.726583
NA19716 AMR 0.05702 0.015106 0.456361 0.406941 0.064573
NA19717 AMR 0.054833 0.009397 0.519786 0.370874 0.04511
NA19719 AMR 0.04274 0.015669 0.365348 0.518364 0.057879
NA19720 AMR 0.055366 0.014683 0.560165 0.309913 0.059873
NA19722 AMR 0.050435 0.015879 0.400017 0.481311 0.052358
NA19723 AMR 0.068176 1e-05 0.426954 0.424463 0.080397
NA19725 AMR 0.039204 0.006018 0.294417 0.618259 0.042102
NA19726 AMR 0.064568 0.010497 0.545166 0.358154 0.021614
NA19728 AMR 0.079545 0.016361 0.821045 0.078433 0.004616
NA19729 AMR 0.079491 0.018573 0.785926 0.108329 0.007681
NA19731 AMR 0.069926 0.013168 0.85654 0.054971 0.005395
NA19732 AMR 0.079321 0.019281 0.854359 0.044752 0.002286
NA19734 AMR 0.052966 0.014929 0.559747 0.356091 0.016267
NA19735 AMR 0.077803 0.020763 0.748151 0.138352 0.014932
NA19740 AMR 0.072592 0.008873 0.659939 0.23054 0.028056
NA19741 AMR 0.078188 0.012717 0.732113 0.163786 0.013196
NA19746 AMR 0.069374 0.017608 0.592917 0.280099 0.040002
NA19747 AMR 0.050709 0.022115 0.455408 0.437482 0.034287
NA19749 AMR 0.122105 0.019271 0.283235 0.537708 0.037682
NA19750 AMR 0.041549 1e-05 0.246595 0.670891 0.040955
NA19752 AMR 0.048753 0.00799 0.43466 0.470103 0.038494
NA19755 AMR 0.059354 0.012437 0.586179 0.285237 0.056793
NA19756 AMR 0.048147 0.020538 0.413155 0.450288 0.067872
NA19758 AMR 0.062467 0.013868 0.665946 0.241126 0.016593
